id,name
MENDOCIN_ENG 245,MENDOCIN_American Literature I (3.00)
OCC_CIS A100,OCC_Introduction to Computer Applications (3.00)
FOOTHILL_ENGL 16,FOOTHILL_Introduction to Literature (4.00)
GWC_ENGL G280,GWC_Creative Writing (3.00)
COASTLIN_ANTH C100,COASTLIN_Cultural Anthropology (3.00)
MERRITT_PSYCH 6,MERRITT_Social Psychology (3.00)
VENTURA_ART V12A,VENTURA_Drawing and Composition I (3.00)
MERRITT_ASAME 30,MERRITT_Asians and Asian-Americans through Films (3.00)
UCD_PHI 030,UCD_Introduction to Philosophy of Science (4.00)
LAHC_PHYSICS 038,LAHC_Physics for Engineers and Scientists II (5.00)
EVERGRN_ART 035,EVERGRN_Graphic Design I (3.00)
COMPTON_DANC 161,COMPTON_Tap Dance I - Beginning (1.00)
LAHC_ENG GEN 243,LAHC_Statics and Strength of Materials (Calculus based) (4.00)
SISKIYOU_ASL 1020,SISKIYOU_Beginning American Sign Language (3.00)
DIABLO_ENGL 124,DIABLO_The Nature of Language: An Introduction to Linguistics (3.00)
MTSAC_MUS 135,MTSAC_Musicianship II (1.00)
FRESNO_ACCTG 4A,FRESNO_Financial Accounting (4.00)
FRESNO_GEOG 1,FRESNO_Physical Geography (4.00)
SDCC_ENGL 252A,SDCC_Fundamentals of Fiction Writing (3.00)
WHCL_SOC 002,WHCL_Critical Thinking and Social Problems (3.00)
VENTURA_HIST V83,VENTURA_African History Since 1800 (3.00)
SHASTA_ESCI 10,SHASTA_Environmental Geology (4.00)
MOORPARK_ART M43,MOORPARK_Beginning Painting I (3.00)
CYPRESS_HUSR 292 C,CYPRESS_Introduction to Criminology (3.00)
COMPTON_HIST 141,COMPTON_History of Modern Civilizations (3.00)
MEDANOS_MATH 110,MEDANOS_Introduction to Statistics (4.00)
CANYONS_SPAN 240,CANYONS_Introduction to Latin American Literature (3.00)
NORCO_ART 40B,NORCO_Intermediate Figure Drawing (3.00)
SJCC_ART 072,SJCC_Computer Graphics (3.00)
NAPA_FREN 120,NAPA_First Semester French (5.00)
PASADENA_DMA 090,PASADENA_Game Design I (3.00)
FRESNO_CSCI 45,FRESNO_Computer Architecture and Organization (4.00)
FRESNO_BIOL 11B,FRESNO_Biology for Science Majors II (5.00)
ARC_PSYC 372,ARC_Child Development (3.00)
MONTEREY_CSIS 11,MONTEREY_Computer Architectures and Organization (3.00)
FOOTHILL_PHOT 11,FOOTHILL_Contemporary Issues In Photography (4.00)
UCSD_ECE 30,UCSD_Introduction to Computer Engineering (4.00)
POSITAS_SOC 3,POSITAS_Introduction to Race and Ethnicity (3.00)
MCC_MUS 16,MCC_Jazz History and Appreciation (3.00)
UCSC_FMST 15,UCSC_Gender. Sexuality. and Transnational Migration Across the Americas (5.00)
UCR_CHN 2,UCR_First-Year Chinese (4.00)
EVERGRN_HIST 017A,EVERGRN_History of the United States (3.00)
REDWOODS_DRAMA 24,REDWOODS_Introduction to Theatre (3.00)
CHABOT_THTR 10,CHABOT_Introduction to Theater Arts (3.00)
PALOMAR_ITAL 202,PALOMAR_Italian IV (5.00)
SRC_MEDIA 10,SRC_Film Appreciation (4.00)
RCC_DAN D39,RCC_Modern Dance. Advanced (1.00)
GMCC_HIST 136,GMCC_Survey of Medieval History (3.00)
WHC_FLSPN 011,WHC_Introduction to Spanish for the Limitedly Bilingual (4.00)
VVCC_HIST 117H,VVCC_Honors History of the United States to 1876 (3.00)
NORCO_MAT 1B,NORCO_Calculus II (4.00)
LAVC_ART 201,LAVC_Drawing I (3.00)
POSITAS_FREN 2B,POSITAS_Intermediate French II (4.00)
SFCITY_ENGL 1C,SFCITY_Writing about Nonfiction (4.00)
FRESNO_CRIM 5,FRESNO_Community Relations (3.00)
UCD_SAS 013,UCD_Disease & Society (3.00)
OCC_THEA A206,OCC_Acting 3 (3.00)
UCSD_ANTH 23,UCSD_Debating Multiculturalism: Race. Ethnicity. and Class in American Societies (4.00)
DIABLO_DRAMA 200,DIABLO_Introduction to Technical Theater (3.00)
COMPTON_CSCI 117,COMPTON_Computer Programming in MATLAB (4.00)
MARIN_GEOL 126,MARIN_Field Geology II (2.00)
MESA_CHIC 170,MESA_La Chicana (3.00)
CHABOT_DIGM 1,CHABOT_Introduction to Digital Art (3.00)
UCD_PHY 001A,UCD_Principles of Physics (3.00)
MCC_ANTHRO 3,MCC_Introduction to Archaeology and Prehistory (3.00)
RCC_CSC 18A,RCC_Java Programming: Objects (3.00)
CABRILLO_CS 24,CABRILLO_Elementary Computer Organization (4.00)
MIRACSTA_COMM 106,MIRACSTA_Group Communication (3.00)
SEQUOIAS_ETHN 001,SEQUOIAS_Black American Studies (3.00)
RSC_MUS 104,RSC_Rock Music History and Appreciation (3.00)
EVERGRN_HED 010,EVERGRN_Introduction to Public Health (3.00)
UCD_CHE 003A,UCD_Chemistry for Life Sciences: Determining Structure & Predicting Properties (5.00)
PALOMAR_CINE 225,PALOMAR_Intermediate Single Camera Film and Video Production (3.00)
FRESNO_PHOTO 57,FRESNO_Applied Color and Alternative Photographic Media (3.00)
LAVC_MEDIART 103,LAVC_Digital Imaging and Motion Graphics for Film and Television (3.00)
ARC_ARTPH 322,ARC_Color Photography (3.00)
SHASTA_CHEM 10,SHASTA_Chemistry for the Liberal Arts (3.00)
CHABOT_ART 17B,CHABOT_Beginning Sculpture 2 (3.00)
MATEO_ETHN 104,MATEO_Asian Pacific Islanders in United States History and Culture (3.00)
SIERRA_HIST 19B,SIERRA_History of Modern East Asia (3.00)
RCC_ART 28B,RCC_Studio Painting - Portfolio Presentation (3.00)
ARC_SOC 342,ARC_Gender Relations in American Society (3.00)
SJCC_SL 001A,SJCC_American Sign Language 1 (3.00)
FOOTHILL_ART 19D,FOOTHILL_Acrylic Painting II (4.00)
FULLRTON_CRTV 126BF,FULLRTON_World Cinema 1946 to Present (3.00)
SOLANO_ITAL 32,SOLANO_First Semester Italian. Part II (3.00)
EVERGRN_BIOL 021,EVERGRN_General Biology (4.00)
DAC_MATH 2AH,DAC_Differential Equations - HONORS (5.00)
UCD_MUS 024B,UCD_History of Western Music: Romantic Era (4.00)
MESA_CHEM 130L,MESA_Introduction to Organic and Biological Chemistry Laboratory (1.00)
DESERT_ARTH 2A,DESERT_History of Art I: Prehistoric to Medieval (3.00)
SJDELTA_CSP 26B,SJDELTA_Data Structures with Java (3.00)
OXNARD_BIOL R122L,OXNARD_Principles of Biology II Laboratory (1.00)
UCD_DRA 055,UCD_Contemporary Local. National & Global Theatre. Dance & Performance (4.00)
UCSD_CSE 8A,UCSD_Introduction to Programming and Computational Problem Solving I (4.00)
MVC_PHY 4D,MVC_Modern Physics (4.00)
MIRAMAR_HIST 121,MIRAMAR_Asian Civilization in Modern Times (3.00)
LAVC_HISTORY 011,LAVC_Political and Social History of the United States to 1877 (3.00)
UCB_MAT SCI 45,UCB_Properties of Materials (3.00)
YUBA_ART 14A,YUBA_Beginning Sculpture (3.00)
CANYONS_DANCE 141,CANYONS_Beginning Ballet (1.00)
MVC_ART 40A,MVC_Figure Drawing-Introduction (3.00)
CUESTA_ANTH 201L,CUESTA_Physical Anthropology Laboratory (1.00)
WHCL_ES 001,WHCL_Introduction to Ethnic Studies (3.00)
SBVC_ETHS 100,SBVC_Introduction to Ethnic Studies (3.00)
UCM_HIST 051,UCM_The History of Things: A History of the Contemporary World (4.00)
IRVINE_TA 3,IRVINE_Advanced Scene Study (3.00)
UCM_GASP 059,UCM_Topics in Visual Culture (4.00)
SKYLINE_DANC 121.3,SKYLINE_Contemporary Modern Dance III (0.50 - 1.00)
SBCC_PHYS 121,SBCC_Mechanics of Solids and Fluids (5.00)
LAHC_ART 103,LAHC_Art Appreciation I (3.00)
LAHC_MUSIC 273,LAHC_Songwriters' Workshop III (3.00)
SADDLBK_HIST 70,SADDLBK_History of Asia to 1800 (3.00)
UCSB_HEB 1,UCSB_Elementary Hebrew (4.00)
UCB_SEASIAN 10B,UCB_Introduction to the Civilization of Southeast Asia (Insular Southeast Asia) (4.00)
LASSEN_PHYS 2B,LASSEN_General College Physics II (4.00)
FRESNO_CIT 60,FRESNO_Beginning Visual Basic (4.00)
IRVINE_PS 12H,IRVINE_Comparative Politics Honors (3.00)
SBCC_ART 104H,SBCC_History of Art. Renaissance to Modern. Honors (3.00)
SEQUOIAS_ART 002,SEQUOIAS_Art History/Ancient -Gothic (3.00)
MTSAC_MUS 15,MTSAC_Rock Music History and Appreciation (3.00)
MIRACSTA_LIT 270H,MIRACSTA_World Literature to 1600 (Honors) (3.00)
OHLONE_ENGL 106,OHLONE_Reading Banned Books (3.00)
UCM_HIST 043,UCM_African Civilization (4.00)
SADDLBK_CHI 3,SADDLBK_Intermediate Chinese (5.00)
CAMINO_ENGL 40B,CAMINO_American Literature II (3.00)
CERRITOS_ENGL 236,CERRITOS_Studies in Women's Literature (3.00)
CAMINO_JAPAN 3,CAMINO_Intermediate Japanese I (5.00)
DAC_PSYC 14,DAC_Developmental Aspects of Psychology (4.00)
OCC_HIST A170H,OCC_Honors History of the United States to 1876 (3.00)
LAEC_COMM 101,LAEC_Public Speaking (3.00)
LACC_ART 648,LACC_Digital Imaging (3.00)
CERRO_PHSC C125,CERRO_Astronomy (4.00)
SBVC_ENGL 161,SBVC_Women Writers (3.00)
CONTRA_SPCH 122,CONTRA_Intercultural Communication (3.00)
CERRO_BSAD C102,CERRO_Managerial Accounting (4.00)
SADDLBK_HIST 19,SADDLBK_United States since 1945 (3.00)
LAMC_BIOLOGY 006,LAMC_General Biology I (5.00)
NORCO_ACC 1A,NORCO_Principles of Accounting I (3.00)
MONTEREY_ARTP 12A,MONTEREY_Digital Photography I (3.00)
MENDOCIN_POL 201,MENDOCIN_Comparative Politics (3.00)
CUYAMACA_BIO 112,CUYAMACA_Contemporary Issues in Environmental Resources (3.00)
UCLA_EPS SCI 16,UCLA_Major Events in History of Life (4.00)
LAVC_DANCEST 805,LAVC_History and Appreciation of Dance (3.00)
IRVINE_TA 12,IRVINE_Directing (3.00)
UCSB_CMPSC 64,UCSB_Computer Organization and Logic Design (4.00)
MTSJC_ENVS- 102,MTSJC_Environmental Science Lab (1.00)
FRESNO_ART 52,FRESNO_Introduction to Digital Art/New Media (3.00)
CANYONS_PSYCH 240,CANYONS_Abnormal Psychology (3.00)
REDWOODS_ENGL 2A,REDWOODS_Critical Thinking and Writing (3.00)
RSC_NUTR 115H,RSC_Honors Nutrition (3.00)
MATEO_ENGR 260,MATEO_Circuits and Devices (4.00)
FULLRTON_PSY 101HF,FULLRTON_Honors General Psychology (3.00)
OHLONE_SOC 102,OHLONE_Social Problems (3.00)
SBCC_JAPN 103,SBCC_Intermediate Japanese I (5.00)
PASADENA_ENGR 015B,PASADENA_Applied Mechanics (3.00)
RIOHONDO_LIT 140,RIOHONDO_Introduction to the Novel (3.00)
SANTIAGO_HIST 122,SANTIAGO_American History- Dynamics of Change (3.00)
DIABLO_SPAN 240,DIABLO_Spanish for Heritage Speakers I (5.00)
SWSTRN_HIST 132,SWSTRN_Women in World History (3.00)
RIOHONDO_CHST 148,RIOHONDO_La Chicana: Mexican-American Women in Contemporary Society (3.00)
MARIN_BEHS 103,MARIN_Human Sexuality (3.00)
DAC_ELIT 24,DAC_Asian Pacific American Literature (4.00)
UCD_FRE 023,UCD_Intermediate French (5.00)
CABRILLO_CS 21,CABRILLO_Introduction to Data Structures and Algorithms (4.00) Articulation subject to completion of a university course
FULLRTON_ETHS 141 F,FULLRTON_Chicano/Chicana History (3.00)
LBCC_COSA 50,LBCC_Intro to IT Concepts & Apps. (4.00)
LANEY_CIS 20,LANEY_Microcomputer Assembly Language (4.00)
UCM_ENGR 045,UCM_Introduction to Materials (4.00)
PASADENA_HED 051,PASADENA_Health and Social Justice (3.00)
UCSB_HIST 74,UCSB_Poverty. Inequality and Social Justice in Historical and Global Context (4.00)
CITRUS_CIS 130,CITRUS_Microcomputer Applications I (4.00)
GWC_SOC G200,GWC_Introduction to Research Methods (3.00)
PALOMAR_CHEM 221,PALOMAR_Organic Chemistry (5.00)
LAVC_DANCETQ 446,LAVC_Tap Dance (1.00)
BAKERFLD_PSYC B40,BAKERFLD_Introduction to Lifespan Psychology (3.00)
CRAFTON_EDU 290,CRAFTON_Introduction to Elementary Education (3.00)
MISSION_ART 001B,MISSION_Survey of Western Art II (3.00)
PORTER_MATH P208,PORTER_Introduction to Linear Algebra (4.00)
MISSION_CIS 008,MISSION_Advanced Python Programming (4.00)
CAMINO_GEOG 2,CAMINO_Cultural Geography (3.00)
UCSB_LING 20,UCSB_Language and Linguistics (4.00)
RSC_ASL 111,RSC_American Sign Language II (4.00)
UCB_JAPAN 1B,UCB_Elementary Japanese (5.00)
NORCO_AHS 10,NORCO_Modern and Contemporary Art History (3.00)
NAPA_ARTH 106,NAPA_Art History: Renaissance to Contemporary Art (3.00)
LASSEN_ART 8,LASSEN_Art Appreciation (3.00)
FULLRTON_THEA 183 F,FULLRTON_Advanced Principles of Acting II (3.00)
UCM_MATH 024,UCM_Linear Algebra and Differential Equations (4.00)
MERRITT_LANHT 16,MERRITT_Soil Management (3.00)
VENTURA_GEOL V02,VENTURA_Physical Geology (3.00)
SWSTRN_DANC 122,SWSTRN_Dance Choreography II (2.00)
LACC_MATH 272,LACC_Methods of Discrete Mathematics (5.00)
UCSD_ANTH 5,UCSD_The Human Machine: The Skeleton Within (4.00)
DAC_INTL 8,DAC_Sociology of Globalization and Social Change (4.00)
LAEC_AFRO AM 005,LAEC_The African-American in the History of the U.S. II (3.00)
LAWC_EARTH 002,LAWC_Earth Science Laboratory (1.00)
WVC_MUSC 2,WVC_Music History: Classical. Romantic and Contemporary Periods (3.00)
SFCITY_IDST 14,SFCITY_American Cultures in Literature & Film (3.00)
SMCC_HIST 62,SMCC_Asian-American History (3.00)
LAVC_CHICANO 007,LAVC_The Mexican-American in the History of the United States I (3.00)
MERCED_ENGR -20,MERCED_Introduction to Programming Concepts and Methodologies for Engineers (4.00)
BAKERFLD_PSYC B6,BAKERFLD_Research Methods for the Behavioral and Social Sciences (4.00)
DAC_ARTS 2D,DAC_History of Art: Europe and the United States from Post- Impressionism to the Present (4.00)
WHC_HIST 020,WHC_World History I (3.00)
IMPERIAL_HIST 110,IMPERIAL_Early Western Civilization (3.00)
MODESTO_ENGL 172,MODESTO_Intro to Chicano/a Literature (3.00)
FULLRTON_MATH 144 F,FULLRTON_Enhanced Trigonometry (5.00)
FULLRTON_BIOL 274 F,FULLRTON_General Ecology (4.00)
ARC_HIST 399,ARC_Studying in Italy: Italian History and Culture (4.00)
SMCC_ART 13,SMCC_3-D Design (3.00)
UCB_STAT 21,UCB_Introductory Probability and Statistics for Business (4.00) This course has a prerequisite of one semester of calculus
PALOMAR_ENGR 210L,PALOMAR_Electrical Network Analysis Laboratory (1.00)
SIERRA_SPAN 4,SIERRA_Intermediate Spanish - Level II (4.00)
MVC_CHE 1AH,MVC_Honors General Chemistry. I (5.00)
CUYAMACA_ART 230,CUYAMACA_Figure Drawing I (3.00)
UCSD_VIS 30,UCSD_Introduction to Speculative Design (4.00)
UCSC_MATH 3,UCSC_Precalculus (5.00)
SBVC_POLIT 110,SBVC_Introduction to Political Theory (3.00)
MODESTO_MUSE 155,MODESTO_Concert Choir (1.00)
UCSB_ECE 130B,UCSB_Signal Analysis and Processing (4.00)
BAKERFLD_GEOG B2,BAKERFLD_Human Geography (3.00)
SISKIYOU_MATH 2600,SISKIYOU_Introduction to Linear Algebra (3.00)
LASSEN_BIOL 10,LASSEN_Natural History of Plants & Animals (4.00)
MODESTO_ANTHR 105,MODESTO_Biological Anthropology Laboratory (1.00)
IRVINE_PS 3,IRVINE_California Government and Politics (3.00)
UCSB_THTR 29B,UCSB_Lighting Practicum (1.00)
MIRAMAR_PSYC 137,MIRAMAR_Human Sexual Behavior (3.00)
SEQUOIAS_BUS 020,SEQUOIAS_Business Statistics (3.00)
PALOMAR_BIOL 105,PALOMAR_Introductory Biology: Human Emphasis (4.00)
MIRACSTA_SPAN 201,MIRACSTA_Intermediate Spanish (Third Semester) (4.00)
SHASTA_HIST 55,SHASTA_History of the American West (3.00)
SKYLINE_ART 432,SKYLINE_Digital Imaging II: Advanced Photoshop (3.00)
SWSTRN_ENGR 250,SWSTRN_Engineering Statics (3.00)
UCLA_CHEM 30B,UCLA_Organic Chemistry II: Reactivity. Synthesis. and Spectroscopy (4.00)
SJCC_HIST 024,SJCC_History and Culture of the American Indian (3.00)
RIOHONDO_CHIN 102,RIOHONDO_Chinese II (4.50)
MTSJC_DAN- 129,MTSJC_Intermediate Tap Dance (2.00)
MTSAC_ANAT 10A,MTSAC_Introductory Human Anatomy (4.00)
UCD_PLS 021V,UCD_Application of Computers in Technology (3.00)
LAMC_MATH 263,LAMC_Calculus III (5.00)
SJDELTA_PHILO 40,SJDELTA_Ethics (3.00)
UCR_LNST 73A,UCR_Dance of Mexico (3.00)
UCSB_RG ST 10C,UCSB_Elementary Arabic III (5.00)
SKYLINE_COMM 150,SKYLINE_Intercultural Communication (3.00)
LATT_ART 502,LATT_Beginning Three-Dimensional Design (3.00)
GLENDALE_DANCE 124,GLENDALE_Hip-Hop I (1.50)
SADDLBK_CTVR 42,SADDLBK_Television and Film Directing (3.00)
CITRUS_POLI 103H,CITRUS_American Government and Politics (3.00)
SMCC_HIST 10,SMCC_Ethnicity and American Culture (3.00)
OHLONE_CNET 101,OHLONE_Introduction to Computers and Information Technology (3.00)
UCSC_POLI 1,UCSC_Politics: Power. Principle. Process. and Policy (5.00)
UCSB_ME 12S,UCSB_Introduction to Machine Shop (1.00)
SIERRA_HUM 9,SIERRA_Introduction to Women. Gender and Religion (3.00)
NORCO_BIO 19,NORCO_Environmental Science (3.00)
VISTA_COMM 10,VISTA_Gender and Communication (3.00)
SMCC_HIST 42,SMCC_The Latina/o Experience in the United States (3.00)
MONTEREY_SOCI 13,MONTEREY_Introduction to Race and Ethnicity (3.00)
OCC_MRSC A180,OCC_Marine Biology (3.00)
MOORPARK_HIST M141,MOORPARK_African American History Since 1877 (3.00)
CYPRESS_POSC 230 C,CYPRESS_International Relations (3.00)
SJCC_BIOL 71,SJCC_Human Anatomy (5.00)
UCI_CHEM M3C,UCI_Majors Quantitative Analytical Chemistry (3.00)
IRVINE_SPAN 2,IRVINE_Beginning Spanish II (5.00)
SCC_ENGR 412,SCC_Properties of Materials (4.00)
LBCC_ANAT 1,LBCC_Human Anatomy (4.00)
SBCC_ANTH 113,SBCC_Witchcraft. Magic. Science and Religion (3.00)
MIRAMAR_CHEM 111,MIRAMAR_Chemistry in Society (3.00)
AHC_FILM 101,AHC_Film as Art and Communication (3.00)
MERCED_HIST -07,MERCED_History of Southeast Asia (3.00)
PORTER_ENGL P101C,PORTER_Argumentative Writing and Critical Thinking (3.00)
EVERGRN_COMSC 076,EVERGRN_Computer Science II: Introduction to Data Structures (3.00)
UCLA_PUB AFF 60,UCLA_Using Data to Learn about Society: An Introduction to Empirical Research and Statistics (5.00)
MTSJC_PHIL- 112,MTSJC_Critical Thinking and Composition (3.00)
SWSTRN_ENGL 271,SWSTRN_Latin American Literature (3.00)
UCI_MUSIC 51,UCI_Music Technology and Computers (4.00)
SMCC_AHIS 52,SMCC_History of Photography (3.00)
CRAFTON_GEOG 102,CRAFTON_Cultural Geography (3.00)
MARIN_EDUC 110,MARIN_Foundations of Education (3.00)
GLENDALE_PSYCH 113,GLENDALE_Psychology of Women (3.00)
SIERRA_ART 18A,SIERRA_Ceramics I (3.00)
UCSC_POLI 61,UCSC_Politics of Social Policy (5.00)
CRC_ENGLT 345,CRC_Mythologies of the World (3.00)
REDWOODS_ENGL 61,REDWOODS_Introduction to British Literature: Romanticism to the Present (3.00)
CANADA_DANC 140.3,CANADA_Ballet III (1.00)
SIERRA_HIST 21,SIERRA_Contemporary United States History (3.00)
OCC_THEA A207,OCC_Acting 4 (3.00)
CYPRESS_MAD 103 C,CYPRESS_Exploring WEB Design (3.00)
GLENDALE_BIOL 125H,GLENDALE_Honors Marine Biology (3.00)
POSITAS_DANC 4A,POSITAS_Modern/Contemporary Dance A (1.00)
UCI_CHEM 51LD,UCI_Organic Chemistry Laboratory (3.00)
SMCC_DANCE 60,SMCC_Fundamentals of Choreography: Dance Improvisation (2.00)
CANYONS_ENGL 261,CANYONS_American Literature II (3.00)
CHAFFEY_BUSL 28A,CHAFFEY_Business Law I (3.00)
CHAFFEY_HIST 37,CHAFFEY_California History (3.00)
POSITAS_ENGR 26,POSITAS_Computational Methods for Engineers and Scientists (3.00)
BUTTE_ART 18,BUTTE_Painting II (3.00)
SMCC_ANTHRO 21,SMCC_Peoples and Power in Latin America (3.00)
MTSAC_ENGL 1CH,MTSAC_Critical Thinking and Writing - Honors (4.00)
ARC_ANTH 336,ARC_Anthropology of Sex. Sexuality and Gender (3.00)
WVC_ANTH 001,WVC_Introduction to Physical Anthropology (3.00)
SCC_HUM 300,SCC_Classical Humanities (3.00)
MODESTO_HUMAN 106,MODESTO_Humanities in the Modern World (3.00)
LAEC_CHICANO 008,LAEC_The Mexican-American in the History of the United States II (3.00)
FULLRTON_HIST 154 F,FULLRTON_Ancient Egypt (3.00)
BAKERFLD_COMP B12,BAKERFLD_Programming Concepts and Methodology II (3.00) Articulation subject to completion of a university course
REDWOODS_HIST 8,REDWOODS_US History through Reconstruction (3.00)
UCR_MATH 10B,UCR_Calculus of Several Variables (4.00)
DIABLO_HIST 120,DIABLO_History of the United States before 1865 (3.00)
CERRITOS_ENGL 221B,CERRITOS_Literature in the Bible: Christian Scriptures (3.00)
SDCC_HEAL 103,SDCC_Introduction to Public Health (3.00)
VENTURA_BUS V17,VENTURA_Computer Applications (3.00)
GLENDALE_PHY 103H,GLENDALE_Honors Engineering Physics W/Lab (5.00)
CYPRESS_THEA 125 C,CYPRESS_Acting III (3.00)
DAC_ARTS 18E,DAC_Ceramics (Advanced Wheel Throwing) (4.00)
OCC_PHYS A280,OCC_Calculus-Based Physics: Electricity/Magnetism (4.00)
NORCO_ENE 30,NORCO_Computer Aided Drafting (CAD) (3.00)
LAVC_ENG GEN 151,LAVC_Materials of Engineering (3.00)
SEQUOIAS_CFS 080,SEQUOIAS_Lifespan Development (3.00)
KRC_PHIL 4,KRC_Introduction to Logic (3.00)
SBCC_PSY 110,SBCC_Introduction to Physiological Psychology (3.00)
FOOTHILL_BUSI 22,FOOTHILL_Principles of Business (5.00)
IRVINE_ART 42,IRVINE_Color Theory (3.00)
CANYONS_ENGL 103H,CANYONS_Critical Reading. Writing. and Thinking - Honors (3.00)
OHLONE_PSY 101,OHLONE_General Psychology (3.00)
MIRAMAR_ENGL 208,MIRAMAR_Introduction to Literature (3.00)
DAC_WMST 22,DAC_Asian American Pacific Islander Women (4.00)
VENTURA_ART V50D,VENTURA_Handbuilding Ceramics IV (3.00)
MIRACSTA_MATH 155H,MIRACSTA_Calculus and Analytical Geometry II (Honors) (4.00)
SRC_BAD 10,SRC_American Business in its Global Context (3.00)
GWC_GLST G101,GWC_Introduction to Global Studies (3.00)
SISKIYOU_GEOG 1111,SISKIYOU_Cultural Geography (3.00)
MTSAC_HIST 11H,MTSAC_History of Modern Asia - Honors (3.00)
MERRITT_ART 3,MERRITT_History of Western Art: Renaissance to Contemporary Art (3.00)
MVC_HUM 5H,MVC_Honors Arts and Ideas: The Renaissance through the Modern Era (3.00)
MENDOCIN_PSY 220,MENDOCIN_Psychology of Gender (3.00)
SOLANO_PHOT 045,SOLANO_Introduction to Filmmaking for Photographers (3.00)
LASC_GEOG 1,LASC_Physical Geography (3.00)
SFCITY_IDST 46,SFCITY_Fa 'a Pasefika: Interdisciplinary Cultural Expressions of Oceania (3.00)
SKYLINE_ART 479,SKYLINE_Typography (3.00)
SMCC_MCRBIO 1,SMCC_Fundamentals of Microbiology (5.00)
PALOVRDE_FRE 102,PALOVRDE_Elementary French II (5.00)
YUBA_ACCT 1A,YUBA_Principles of Accounting - Financial Laboratory (0.50)
MODESTO_PHYS 142,MODESTO_Mechanics. Heat and Waves (4.00)
UCR_CRWT 57C,UCR_Intro to Creative Nonfiction (4.00)
TAHOE_MUS 112,TAHOE_Basic Music Theory II (4.75)
MERRITT_ART 188,MERRITT_Intermediate Ceramic Sculpture (3.00)
PORTER_ENGL P101A,PORTER_Expository Composition (4.00)
FRESNO_AFRAM 15,FRESNO_African American Music (3.00)
SHASTA_ENGL 13A,SHASTA_A Survey of English Literature-Old English Period through Neoclassicism (3.00)
